date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,0.99448656647546,0.0,0.0,0.0,0.0,0.0
2020-01-25,2.956542217838581,0.0,0.0,0.0,0.0,0.0
2020-01-26,30.27485480871423,0.0,0.0,0.0,0.0,0.0
2020-01-27,24.22263932715093,0.0,0.0,0.0,0.0,0.0
2020-01-28,23.431530638239,0.0,0.0,0.0,0.0,0.0
2020-01-29,24.65738315280305,0.0,0.0,0.0,0.0,0.0
2020-01-30,28.84137302707157,0.0,0.0,0.0,0.0,0.0
2020-01-31,37.693551713922645,0.0,0.0,0.0,0.0,0.0
2020-02-01,42.70506068288199,0.0,0.0,0.0,0.0,0.0
2020-02-02,41.3536238307768,0.0,0.0,0.0,0.0,0.0
2020-02-03,41.251809444267856,0.0,0.0,0.0,0.0,0.0
2020-02-04,32.385373198885524,0.0,0.0,0.0,0.0,0.0
2020-02-05,34.82249356535377,0.0,0.0,0.0,0.0,0.0
2020-02-06,36.28201134588229,0.0,0.0,0.0,0.0,0.0
2020-02-07,47.714216996447995,0.0,0.0,0.0,0.0,0.0
2020-02-08,53.74322017147644,0.0,0.0,0.0,0.0,0.0
2020-02-09,13.418615432958322,0.0,0.0,0.0,0.0,0.0
2020-02-10,15.479472256548275,0.0,0.0,0.0,0.0,0.0
2020-02-11,13.990622064936934,0.0,0.0,0.0,0.0,0.0
2020-02-12,37.272255763399755,0.0,0.0,0.0,0.0,0.0
2020-02-13,67.33609191004513,0.0,0.0,0.0,0.0,0.0
2020-02-14,81.9527345784989,0.0,0.0,0.0,0.0,0.0
2020-02-15,89.23533761688347,0.0,0.0,0.0,0.0,0.0
2020-02-16,67.15618736529714,0.0,0.0,0.0,0.0,0.0
2020-02-17,105.49558381426765,0.0,0.0,0.0,0.0,0.0
