date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,6.6909056192468945,0.0,0.0,0.0,0.0,0.0
2020-01-25,8.20467880527799,0.0,0.0,0.0,0.0,0.0
2020-01-26,20.699025244213015,0.0,0.0,0.0,0.0,0.0
2020-01-27,20.374708764401458,0.0,0.0,0.0,0.0,0.0
2020-01-28,21.8902135919227,0.0,0.0,0.0,0.0,0.0
2020-01-29,22.646137853239075,0.0,0.0,0.0,0.0,0.0
2020-01-30,38.07625375890646,0.0,0.0,0.0,0.0,0.0
2020-01-31,46.47082587163375,0.0,0.0,0.0,0.0,0.0
2020-02-01,47.17212541881572,0.0,0.0,0.0,0.0,0.0
2020-02-02,47.191456575669946,0.0,0.0,0.0,0.0,0.0
2020-02-03,52.7330529663627,0.0,0.0,0.0,0.0,0.0
2020-02-04,50.835673335209215,0.0,0.0,0.0,0.0,0.0
2020-02-05,52.95218641819915,0.0,0.0,0.0,0.0,0.0
2020-02-06,59.66025168196863,0.0,0.0,0.0,0.0,0.0
2020-02-07,48.050854361573144,0.0,0.0,0.0,0.0,0.0
2020-02-08,45.15897864396394,0.0,0.0,0.0,0.0,0.0
2020-02-09,27.737528500529674,0.0,0.0,0.0,0.0,0.0
2020-02-10,32.23381257254757,0.0,0.0,0.0,0.0,0.0
2020-02-11,32.20459977463842,0.0,0.0,0.0,0.0,0.0
2020-02-12,41.60893774187892,0.0,0.0,0.0,0.0,0.0
2020-02-13,39.64919899229319,0.0,0.0,0.0,0.0,0.0
2020-02-14,45.229525078696085,0.0,0.0,0.0,0.0,0.0
2020-02-15,45.20812862123001,0.0,0.0,0.0,0.0,0.0
2020-02-16,30.426168515219402,0.0,0.0,0.0,0.0,0.0
2020-02-17,856.3064353190819,0.0,0.0,0.0,0.0,0.0
