date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,5.585036557326183,0.0,0.0,0.0,0.0,0.0
2020-01-25,7.3624211884691135,0.0,0.0,0.0,0.0,0.0
2020-01-26,13.368487534949441,0.0,0.0,0.0,0.0,0.0
2020-01-27,14.407570043065766,0.0,0.0,0.0,0.0,0.0
2020-01-28,14.229119036207337,0.0,0.0,0.0,0.0,0.0
2020-01-29,14.700352596350463,0.0,0.0,0.0,0.0,0.0
2020-01-30,21.999264383006064,0.0,0.0,0.0,0.0,0.0
2020-01-31,26.068974488050394,0.0,0.0,0.0,0.0,0.0
2020-02-01,24.995247988372082,0.0,0.0,0.0,0.0,0.0
2020-02-02,27.667371653071644,0.0,0.0,0.0,0.0,0.0
2020-02-03,30.992595807222163,0.0,0.0,0.0,0.0,0.0
2020-02-04,29.883296446462342,0.0,0.0,0.0,0.0,0.0
2020-02-05,32.24999999369362,0.0,0.0,0.0,0.0,0.0
2020-02-06,34.01312687380867,0.0,0.0,0.0,0.0,0.0
2020-02-07,32.29639466644831,0.0,0.0,0.0,0.0,0.0
2020-02-08,30.333415791070475,0.0,0.0,0.0,0.0,0.0
2020-02-09,19.92415235404069,0.0,0.0,0.0,0.0,0.0
2020-02-10,24.41253971113365,0.0,0.0,0.0,0.0,0.0
2020-02-11,23.028114869172448,0.0,0.0,0.0,0.0,0.0
2020-02-12,32.90860244798967,0.0,0.0,0.0,0.0,0.0
2020-02-13,37.96914988678805,0.0,0.0,0.0,0.0,0.0
2020-02-14,41.8210265125232,0.0,0.0,0.0,0.0,0.0
2020-02-15,37.288060425427155,0.0,0.0,0.0,0.0,0.0
2020-02-16,28.12193169791084,0.0,0.0,0.0,0.0,0.0
2020-02-17,92.01898855727423,0.0,0.0,0.0,0.0,0.0
