date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,4.654197131105152,0.0,0.0,0.0,0.0,0.0
2020-01-25,5.75879073171339,0.0,0.0,0.0,0.0,0.0
2020-01-26,11.433144283127724,0.0,0.0,0.0,0.0,0.0
2020-01-27,11.45381520846516,0.0,0.0,0.0,0.0,0.0
2020-01-28,11.357811375635173,0.0,0.0,0.0,0.0,0.0
2020-01-29,12.51320552876105,0.0,0.0,0.0,0.0,0.0
2020-01-30,17.82160636405694,0.0,0.0,0.0,0.0,0.0
2020-01-31,21.13527615254885,0.0,0.0,0.0,0.0,0.0
2020-02-01,22.62062349392628,0.0,0.0,0.0,0.0,0.0
2020-02-02,25.73447309718419,0.0,0.0,0.0,0.0,0.0
2020-02-03,31.62138301758759,0.0,0.0,0.0,0.0,0.0
2020-02-04,29.04969130660018,0.0,0.0,0.0,0.0,0.0
2020-02-05,32.52528053948262,0.0,0.0,0.0,0.0,0.0
2020-02-06,33.753309385499,0.0,0.0,0.0,0.0,0.0
2020-02-07,31.617465476990212,0.0,0.0,0.0,0.0,0.0
2020-02-08,29.464771840879312,0.0,0.0,0.0,0.0,0.0
2020-02-09,19.02151420927177,0.0,0.0,0.0,0.0,0.0
2020-02-10,25.598920844211083,0.0,0.0,0.0,0.0,0.0
2020-02-11,22.646293697720353,0.0,0.0,0.0,0.0,0.0
2020-02-12,28.126980673786225,0.0,0.0,0.0,0.0,0.0
2020-02-13,30.29006987450752,0.0,0.0,0.0,0.0,0.0
2020-02-14,33.264928792209005,0.0,0.0,0.0,0.0,0.0
2020-02-15,25.93344128817031,0.0,0.0,0.0,0.0,0.0
2020-02-16,16.009433454026595,0.0,0.0,0.0,0.0,0.0
2020-02-17,51.937159784338526,0.0,0.0,0.0,0.0,0.0
