date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,7.645612723063336,0.0,0.0,0.0,0.0,0.0
2020-01-25,16.248268877261662,0.0,0.0,0.0,0.0,0.0
2020-01-26,59.6010257606504,0.0,0.0,0.0,0.0,0.0
2020-01-27,56.15046607084022,0.0,0.0,0.0,0.0,0.0
2020-01-28,55.25548313480487,0.0,0.0,0.0,0.0,0.0
2020-01-29,56.46706666730499,0.0,0.0,0.0,0.0,0.0
2020-01-30,73.59854209042535,0.0,0.0,0.0,0.0,0.0
2020-01-31,91.57591235381972,0.0,0.0,0.0,0.0,0.0
2020-02-01,86.77693608117501,0.0,0.0,0.0,0.0,0.0
2020-02-02,101.45005229850338,0.0,0.0,0.0,0.0,0.0
2020-02-03,103.26000495219675,0.0,0.0,0.0,0.0,0.0
2020-02-04,87.65663051701499,0.0,0.0,0.0,0.0,0.0
2020-02-05,96.89271233028447,0.0,0.0,0.0,0.0,0.0
2020-02-06,108.87467188356271,0.0,0.0,0.0,0.0,0.0
2020-02-07,124.01172243165091,0.0,0.0,0.0,0.0,0.0
2020-02-08,118.14419168385812,0.0,0.0,0.0,0.0,0.0
2020-02-09,58.11095231883185,0.0,0.0,0.0,0.0,0.0
2020-02-10,62.81745357298284,0.0,0.0,0.0,0.0,0.0
2020-02-11,60.28312255334544,0.0,0.0,0.0,0.0,0.0
2020-02-12,77.60906491529057,0.0,0.0,0.0,0.0,0.0
2020-02-13,94.2418418059622,0.0,0.0,0.0,0.0,0.0
2020-02-14,108.01764271213965,0.0,0.0,0.0,0.0,0.0
2020-02-15,103.71528180767542,0.0,0.0,0.0,0.0,0.0
2020-02-16,59.92456274024437,0.0,0.0,0.0,0.0,0.0
2020-02-17,695.2413651017393,0.0,0.0,0.0,0.0,0.0
